dti,int_rate,annual_inc,loan_amnt,year,period_label
27.25,17.57,125000.0,25000.0,2015,monitoring (2015-18)
24.8,13.67,33000.0,7600.0,2016,monitoring (2015-18)
11.97,7.49,50000.0,10000.0,2016,monitoring (2015-18)
14.79,28.99,65000.0,12050.0,2016,monitoring (2015-18)
20.48,11.99,42000.0,8000.0,2016,monitoring (2015-18)
16.42,30.94,47000.0,20675.0,2016,monitoring (2015-18)
30.56,25.49,75000.0,25000.0,2016,monitoring (2015-18)
11.25,14.08,140000.0,10000.0,2018,monitoring (2015-18)
42.29,28.99,25000.0,7500.0,2016,monitoring (2015-18)
24.44,7.89,82000.0,4000.0,2016,monitoring (2015-18)
29.95,28.34,65500.0,27500.0,2016,monitoring (2015-18)
22.48,7.96,80400.0,35000.0,2018,monitoring (2015-18)
15.17,6.99,70000.0,10000.0,2017,monitoring (2015-18)
11.91,25.69,26700.0,4000.0,2016,monitoring (2015-18)
23.12,8.39,76000.0,18000.0,2016,monitoring (2015-18)
1.06,24.85,100000.0,1625.0,2017,monitoring (2015-18)
13.97,8.39,72000.0,10000.0,2016,monitoring (2015-18)
21.94,30.89,220000.0,25000.0,2018,monitoring (2015-18)
18.17,18.06,135000.0,2500.0,2017,monitoring (2015-18)
9.03,7.07,195000.0,15000.0,2017,monitoring (2015-18)
12.94,30.94,275000.0,35000.0,2016,monitoring (2015-18)
10.29,28.72,113000.0,24000.0,2018,monitoring (2015-18)
19.78,18.99,132261.51,30000.0,2016,monitoring (2015-18)
5.42,5.32,72000.0,15000.0,2016,monitoring (2015-18)
24.15,18.55,116000.0,35000.0,2015,monitoring (2015-18)
9.82,22.39,54000.0,18000.0,2016,monitoring (2015-18)
25.21,11.53,63127.0,18000.0,2015,monitoring (2015-18)
18.05,19.42,25000.0,4000.0,2018,monitoring (2015-18)
18.45,16.91,67000.0,10000.0,2018,monitoring (2015-18)
6.1,26.77,50000.0,15025.0,2015,monitoring (2015-18)
8.85,16.02,140000.0,40000.0,2017,monitoring (2015-18)
28.29,6.97,70000.0,7000.0,2016,monitoring (2015-18)
21.79,29.49,75000.0,15000.0,2016,monitoring (2015-18)
14.85,9.99,38000.0,4000.0,2015,monitoring (2015-18)
21.13,25.29,29200.0,10000.0,2016,monitoring (2015-18)
26.7,24.11,60900.0,14025.0,2016,monitoring (2015-18)
13.09,21.99,52000.0,15000.0,2015,monitoring (2015-18)
61.21,30.65,25000.0,30000.0,2017,monitoring (2015-18)
1.34,27.49,100000.0,12000.0,2016,monitoring (2015-18)
33.01,24.99,32000.0,10875.0,2016,monitoring (2015-18)
1.28,20.75,200000.0,35000.0,2016,monitoring (2015-18)
23.4,26.99,52000.0,12025.0,2016,monitoring (2015-18)
23.97,11.44,125000.0,40000.0,2017,monitoring (2015-18)
15.59,8.19,64500.0,5000.0,2018,monitoring (2015-18)
36.62,16.29,56300.0,12000.0,2016,monitoring (2015-18)
30.46,22.74,120000.0,28350.0,2017,monitoring (2015-18)
29.77,16.55,69628.0,34800.0,2015,monitoring (2015-18)
32.89,15.99,48000.0,8000.0,2016,monitoring (2015-18)
25.62,10.33,80000.0,4800.0,2018,monitoring (2015-18)
11.71,6.99,120000.0,28000.0,2016,monitoring (2015-18)
9.99,30.99,29000.0,14500.0,2017,monitoring (2015-18)
24.82,15.61,36035.0,4800.0,2015,monitoring (2015-18)
10.36,9.17,74600.0,5600.0,2015,monitoring (2015-18)
31.35,30.84,50000.0,23000.0,2017,monitoring (2015-18)
14.87,23.88,140000.0,12000.0,2017,monitoring (2015-18)
12.15,26.49,95000.0,35000.0,2016,monitoring (2015-18)
31.67,30.79,56346.0,11000.0,2018,monitoring (2015-18)
5.55,7.07,849109.0,40000.0,2017,monitoring (2015-18)
21.43,30.79,85000.0,35000.0,2017,monitoring (2015-18)
20.63,18.99,73000.0,20000.0,2016,monitoring (2015-18)
19.11,26.49,450000.0,25875.0,2016,monitoring (2015-18)
51.29,25.34,65000.0,30000.0,2018,monitoring (2015-18)
14.08,19.42,163765.0,12000.0,2018,monitoring (2015-18)
10.24,7.99,75000.0,8000.0,2017,monitoring (2015-18)
18.32,8.19,52000.0,12000.0,2015,monitoring (2015-18)
13.52,9.44,136000.0,5000.0,2017,monitoring (2015-18)
16.2,13.99,76000.0,16000.0,2016,monitoring (2015-18)
5.73,22.74,27000.0,8100.0,2016,monitoring (2015-18)
15.03,14.47,36000.0,10200.0,2018,monitoring (2015-18)
37.58,25.57,60000.0,18925.0,2015,monitoring (2015-18)
28.51,8.08,37000.0,3000.0,2018,monitoring (2015-18)
18.99,7.89,67000.0,15000.0,2016,monitoring (2015-18)
21.3,26.24,72000.0,31675.0,2017,monitoring (2015-18)
4.42,10.42,60000.0,18000.0,2018,monitoring (2015-18)
4.7,30.79,100000.0,15000.0,2017,monitoring (2015-18)
29.7,9.17,137000.0,35000.0,2015,monitoring (2015-18)
15.31,12.99,47000.0,10000.0,2016,monitoring (2015-18)
15.87,11.98,130000.0,12000.0,2018,monitoring (2015-18)
9.56,19.03,28000.0,14000.0,2017,monitoring (2015-18)
28.05,25.89,72000.0,21475.0,2015,monitoring (2015-18)
17.37,16.99,74000.0,35000.0,2017,monitoring (2015-18)
17.16,20.75,53000.0,6500.0,2016,monitoring (2015-18)
29.9,27.49,47000.0,14675.0,2016,monitoring (2015-18)
16.01,13.59,96000.0,15000.0,2017,monitoring (2015-18)
13.17,9.17,90000.0,20000.0,2015,monitoring (2015-18)
36.11,23.4,35000.0,2000.0,2018,monitoring (2015-18)
28.46,25.65,31000.0,9900.0,2016,monitoring (2015-18)
11.28,7.26,75000.0,7000.0,2015,monitoring (2015-18)
62.08,26.3,39000.0,19925.0,2017,monitoring (2015-18)
19.77,20.99,45000.0,15000.0,2015,monitoring (2015-18)
24.49,11.53,27830.0,12000.0,2015,monitoring (2015-18)
34.16,12.99,80000.0,24000.0,2016,monitoring (2015-18)
19.94,16.02,55000.0,2100.0,2018,monitoring (2015-18)
34.5,12.99,98000.0,16000.0,2015,monitoring (2015-18)
16.41,30.17,36500.0,14600.0,2017,monitoring (2015-18)
23.49,30.94,52000.0,18325.0,2016,monitoring (2015-18)
22.86,5.32,39000.0,14000.0,2016,monitoring (2015-18)
15.78,10.42,85000.0,7000.0,2017,monitoring (2015-18)
8.44,15.59,42500.0,10000.0,2015,monitoring (2015-18)
8.83,25.65,115000.0,35000.0,2016,monitoring (2015-18)
6.55,14.47,400000.0,24000.0,2018,monitoring (2015-18)
15.67,10.99,90000.0,12000.0,2015,monitoring (2015-18)
27.73,23.4,33800.0,3200.0,2018,monitoring (2015-18)
24.24,30.94,40200.0,11525.0,2017,monitoring (2015-18)
35.37,28.14,70000.0,20000.0,2016,monitoring (2015-18)
17.65,23.99,140000.0,30875.0,2016,monitoring (2015-18)
9.37,30.99,35600.0,10675.0,2016,monitoring (2015-18)
19.62,7.89,52000.0,14000.0,2016,monitoring (2015-18)
16.73,7.97,48000.0,3000.0,2017,monitoring (2015-18)
5.51,5.31,110000.0,8000.0,2018,monitoring (2015-18)
18.37,10.42,52000.0,15000.0,2017,monitoring (2015-18)
19.62,10.99,80000.0,20000.0,2015,monitoring (2015-18)
13.64,13.33,110000.0,7425.0,2015,monitoring (2015-18)
2.81,25.09,50000.0,5925.0,2016,monitoring (2015-18)
15.82,24.99,87000.0,19000.0,2016,monitoring (2015-18)
9.08,30.99,40000.0,11700.0,2018,monitoring (2015-18)
3.51,11.99,40000.0,9000.0,2017,monitoring (2015-18)
8.8,20.0,57000.0,12000.0,2018,monitoring (2015-18)
20.25,30.65,51816.0,35000.0,2018,monitoring (2015-18)
18.47,28.72,138519.0,35000.0,2017,monitoring (2015-18)
25.66,15.04,70000.0,7500.0,2018,monitoring (2015-18)
22.59,27.79,90000.0,18300.0,2016,monitoring (2015-18)
21.23,11.47,42000.0,15000.0,2016,monitoring (2015-18)
16.09,26.3,35000.0,15000.0,2017,monitoring (2015-18)
3.63,12.74,200000.0,10000.0,2017,monitoring (2015-18)
2.5,25.8,106000.0,21075.0,2015,monitoring (2015-18)
17.3,11.39,61000.0,15000.0,2017,monitoring (2015-18)
8.53,23.99,38000.0,11000.0,2015,monitoring (2015-18)
17.4,7.49,80000.0,8000.0,2016,monitoring (2015-18)
13.31,11.49,44000.0,16000.0,2016,monitoring (2015-18)
26.38,28.88,35000.0,12600.0,2016,monitoring (2015-18)
21.86,16.59,75000.0,8550.0,2016,monitoring (2015-18)
16.47,30.17,26076.0,6800.0,2017,monitoring (2015-18)
25.49,14.65,110000.0,30000.0,2015,monitoring (2015-18)
13.45,9.17,85000.0,11000.0,2016,monitoring (2015-18)
14.5,14.99,85000.0,10000.0,2017,monitoring (2015-18)
17.08,17.86,118000.0,24000.0,2015,monitoring (2015-18)
29.27,15.41,32000.0,14000.0,2015,monitoring (2015-18)
61.51,18.94,27000.0,12600.0,2018,monitoring (2015-18)
20.14,12.62,40000.0,7000.0,2017,monitoring (2015-18)
9.31,11.99,50000.0,12000.0,2015,monitoring (2015-18)
22.24,28.18,90000.0,32900.0,2016,monitoring (2015-18)
19.4,28.69,48000.0,24000.0,2016,monitoring (2015-18)
26.5,28.72,62000.0,12000.0,2017,monitoring (2015-18)
3.14,29.99,50000.0,12000.0,2016,monitoring (2015-18)
18.45,9.99,48000.0,6000.0,2015,monitoring (2015-18)
38.12,26.3,60000.0,15975.0,2017,monitoring (2015-18)
22.53,10.07,58750.0,18000.0,2018,monitoring (2015-18)
12.65,11.53,35000.0,14875.0,2015,monitoring (2015-18)
8.44,11.22,86000.0,15000.0,2015,monitoring (2015-18)
8.12,14.46,111200.0,14200.0,2016,monitoring (2015-18)
25.51,22.74,43000.0,8000.0,2017,monitoring (2015-18)
22.63,18.99,42000.0,4875.0,2016,monitoring (2015-18)
13.91,11.49,125000.0,12000.0,2017,monitoring (2015-18)
48.82,30.89,34000.0,26150.0,2017,monitoring (2015-18)
9.9,23.4,85000.0,1000.0,2018,monitoring (2015-18)
16.45,15.02,17000.0,6000.0,2018,monitoring (2015-18)
16.43,7.89,80000.0,15000.0,2015,monitoring (2015-18)
22.71,22.99,42000.0,15100.0,2015,monitoring (2015-18)
19.15,7.24,135000.0,25000.0,2016,monitoring (2015-18)
34.14,20.75,42400.0,14000.0,2016,monitoring (2015-18)
28.47,19.03,165000.0,38400.0,2017,monitoring (2015-18)
5.23,7.49,95000.0,5000.0,2016,monitoring (2015-18)
22.88,17.99,50000.0,16000.0,2017,monitoring (2015-18)
7.92,14.99,220000.0,30000.0,2016,monitoring (2015-18)
32.62,9.44,68000.0,35000.0,2017,monitoring (2015-18)
25.99,30.17,50000.0,6000.0,2017,monitoring (2015-18)
16.22,16.59,68000.0,15000.0,2016,monitoring (2015-18)
33.86,12.61,19000.0,12000.0,2018,monitoring (2015-18)
20.94,25.89,170000.0,35000.0,2015,monitoring (2015-18)
11.98,26.31,61000.0,12000.0,2018,monitoring (2015-18)
28.13,9.76,48000.0,24000.0,2016,monitoring (2015-18)
28.08,11.55,48852.0,25000.0,2018,monitoring (2015-18)
11.32,12.74,30000.0,3000.0,2016,monitoring (2015-18)
24.86,28.34,80000.0,30400.0,2016,monitoring (2015-18)
25.71,13.99,128000.0,8400.0,2017,monitoring (2015-18)
13.91,14.31,135000.0,25000.0,2015,monitoring (2015-18)
25.72,24.84,60000.0,27000.0,2018,monitoring (2015-18)
4.02,13.06,40000.0,14000.0,2018,monitoring (2015-18)
15.49,26.57,37254.0,10000.0,2016,monitoring (2015-18)
18.87,11.06,59000.0,18000.0,2018,monitoring (2015-18)
12.75,22.45,46500.0,12000.0,2016,monitoring (2015-18)
32.43,17.99,52000.0,16475.0,2016,monitoring (2015-18)
24.03,15.05,43000.0,15000.0,2018,monitoring (2015-18)
21.7,30.89,85000.0,30000.0,2017,monitoring (2015-18)
9.51,6.99,275000.0,15000.0,2016,monitoring (2015-18)
24.2,9.92,80000.0,12000.0,2018,monitoring (2015-18)
22.05,13.67,67000.0,5000.0,2016,monitoring (2015-18)
4.12,15.59,23000.0,3500.0,2016,monitoring (2015-18)
31.25,12.39,50000.0,5000.0,2015,monitoring (2015-18)
13.26,6.67,120640.0,30000.0,2018,monitoring (2015-18)
18.43,23.13,63600.0,3775.0,2016,monitoring (2015-18)
9.84,7.02,51000.0,1000.0,2018,monitoring (2015-18)
40.25,24.84,31000.0,10000.0,2018,monitoring (2015-18)
14.93,12.99,120000.0,14000.0,2016,monitoring (2015-18)
27.9,13.67,64000.0,23050.0,2016,monitoring (2015-18)
28.08,16.01,60000.0,25200.0,2018,monitoring (2015-18)
18.7,18.99,12000.0,4075.0,2016,monitoring (2015-18)
27.05,8.24,70000.0,8000.0,2016,monitoring (2015-18)
15.34,28.72,115000.0,28000.0,2018,monitoring (2015-18)
13.25,16.14,25000.0,2400.0,2018,monitoring (2015-18)
21.28,6.0,65000.0,12475.0,2016,monitoring (2015-18)
31.14,19.99,40000.0,5725.0,2016,monitoring (2015-18)
19.75,6.72,180000.0,10000.0,2017,monitoring (2015-18)
10.06,23.99,88028.0,12600.0,2015,monitoring (2015-18)
19.16,30.75,86700.0,19550.0,2018,monitoring (2015-18)
10.86,23.99,80000.0,19825.0,2015,monitoring (2015-18)
29.81,10.49,18601.0,5000.0,2016,monitoring (2015-18)
16.52,13.49,121000.0,20000.0,2016,monitoring (2015-18)
27.07,24.11,117000.0,38000.0,2016,monitoring (2015-18)
11.04,11.49,30000.0,8000.0,2016,monitoring (2015-18)
15.13,16.14,33000.0,10000.0,2018,monitoring (2015-18)
39.99,6.72,38000.0,24250.0,2018,monitoring (2015-18)
19.32,22.45,40000.0,20000.0,2015,monitoring (2015-18)
8.63,30.99,160000.0,35000.0,2017,monitoring (2015-18)
19.57,30.79,45000.0,4050.0,2017,monitoring (2015-18)
13.53,14.99,40000.0,9100.0,2016,monitoring (2015-18)
21.64,22.74,57000.0,21650.0,2016,monitoring (2015-18)
25.05,29.96,72000.0,13625.0,2016,monitoring (2015-18)
34.02,27.34,30000.0,15000.0,2016,monitoring (2015-18)
9.71,30.75,75000.0,20000.0,2018,monitoring (2015-18)
32.55,30.17,87000.0,24700.0,2017,monitoring (2015-18)
32.82,30.89,60000.0,25575.0,2017,monitoring (2015-18)
21.15,26.06,163900.0,30000.0,2015,monitoring (2015-18)
17.72,22.74,117000.0,40000.0,2016,monitoring (2015-18)
25.09,18.49,79000.0,34750.0,2016,monitoring (2015-18)
18.67,30.74,45000.0,19800.0,2017,monitoring (2015-18)
19.0,24.11,77000.0,25000.0,2016,monitoring (2015-18)
17.88,19.53,285000.0,12000.0,2016,monitoring (2015-18)
8.99,17.47,66625.0,20000.0,2018,monitoring (2015-18)
17.38,11.49,25000.0,7000.0,2017,monitoring (2015-18)
10.58,19.42,65000.0,33000.0,2018,monitoring (2015-18)
15.58,7.39,75000.0,16000.0,2016,monitoring (2015-18)
8.46,15.04,100000.0,25000.0,2018,monitoring (2015-18)
29.17,18.45,150000.0,30000.0,2018,monitoring (2015-18)
25.66,24.74,105000.0,24000.0,2016,monitoring (2015-18)
1.71,11.99,115000.0,5500.0,2018,monitoring (2015-18)
16.85,11.53,180000.0,30000.0,2015,monitoring (2015-18)
32.04,7.84,30000.0,25000.0,2018,monitoring (2015-18)
3.61,27.49,95000.0,35000.0,2016,monitoring (2015-18)
21.88,29.96,90000.0,35000.0,2016,monitoring (2015-18)
24.19,13.99,20000.0,7200.0,2015,monitoring (2015-18)
7.25,7.97,47500.0,3000.0,2018,monitoring (2015-18)
5.92,11.99,57552.0,3000.0,2017,monitoring (2015-18)
4.68,30.99,72000.0,20000.0,2017,monitoring (2015-18)
39.73,14.65,56000.0,25200.0,2015,monitoring (2015-18)
14.82,7.21,99000.0,32000.0,2017,monitoring (2015-18)
25.29,27.31,39000.0,12525.0,2015,monitoring (2015-18)
6.56,9.92,80000.0,10000.0,2018,monitoring (2015-18)
19.71,29.67,50000.0,12000.0,2016,monitoring (2015-18)
10.12,6.08,77000.0,4000.0,2018,monitoring (2015-18)
10.4,18.54,12000.0,3050.0,2015,monitoring (2015-18)
17.96,30.49,55000.0,27500.0,2017,monitoring (2015-18)
32.26,28.69,67890.0,23650.0,2017,monitoring (2015-18)
23.52,29.99,80000.0,24625.0,2016,monitoring (2015-18)
21.8,23.4,49000.0,1000.0,2018,monitoring (2015-18)
17.15,23.88,32900.0,10000.0,2018,monitoring (2015-18)
16.18,30.84,72000.0,13825.0,2017,monitoring (2015-18)
13.61,24.37,90000.0,5000.0,2018,monitoring (2015-18)
30.89,19.03,40000.0,12000.0,2017,monitoring (2015-18)
24.8,24.74,81000.0,16000.0,2016,monitoring (2015-18)
28.7,16.29,70000.0,17000.0,2016,monitoring (2015-18)
13.18,17.27,50000.0,24000.0,2016,monitoring (2015-18)
12.62,21.45,120000.0,5000.0,2017,monitoring (2015-18)
25.63,11.49,75000.0,20000.0,2016,monitoring (2015-18)
26.8,13.49,60000.0,15550.0,2016,monitoring (2015-18)
32.63,20.5,82199.76,35000.0,2016,monitoring (2015-18)
15.89,16.02,29000.0,1300.0,2018,monitoring (2015-18)
18.87,11.99,100800.0,22000.0,2017,monitoring (2015-18)
26.18,25.83,33000.0,13850.0,2015,monitoring (2015-18)
13.48,5.32,150000.0,16000.0,2016,monitoring (2015-18)
38.65,26.14,43000.0,18900.0,2016,monitoring (2015-18)
25.98,25.29,40000.0,16000.0,2016,monitoring (2015-18)
7.54,12.62,35000.0,11000.0,2017,monitoring (2015-18)
13.31,17.09,55000.0,3000.0,2017,monitoring (2015-18)
17.98,14.49,56000.0,20000.0,2016,monitoring (2015-18)
47.14,23.32,21180.0,10575.0,2016,monitoring (2015-18)
15.49,14.49,78000.0,10000.0,2016,monitoring (2015-18)
27.91,13.58,29000.0,6700.0,2018,monitoring (2015-18)
27.9,28.69,48000.0,20150.0,2017,monitoring (2015-18)
35.84,19.99,142600.0,35000.0,2015,monitoring (2015-18)
32.22,25.69,35500.0,8400.0,2016,monitoring (2015-18)
8.61,13.49,77500.0,10000.0,2017,monitoring (2015-18)
2.69,21.85,57000.0,5000.0,2018,monitoring (2015-18)
15.56,17.09,64000.0,17000.0,2018,monitoring (2015-18)
10.4,11.53,80000.0,16050.0,2015,monitoring (2015-18)
1.68,30.65,50000.0,7350.0,2017,monitoring (2015-18)
11.09,7.99,117000.0,12000.0,2016,monitoring (2015-18)
35.86,12.99,200000.0,17000.0,2016,monitoring (2015-18)
3.91,9.93,78000.0,10000.0,2017,monitoring (2015-18)
19.73,12.88,105000.0,32300.0,2016,monitoring (2015-18)
22.5,28.72,40000.0,21150.0,2018,monitoring (2015-18)
10.78,8.24,50000.0,5000.0,2017,monitoring (2015-18)
24.52,11.98,30000.0,24000.0,2018,monitoring (2015-18)
22.34,30.99,29595.0,3525.0,2016,monitoring (2015-18)
14.0,7.26,130000.0,35000.0,2015,monitoring (2015-18)
22.87,6.19,85000.0,10000.0,2018,monitoring (2015-18)
20.32,16.46,30000.0,2000.0,2018,monitoring (2015-18)
27.63,7.21,62000.0,11550.0,2017,monitoring (2015-18)
18.65,9.99,54096.0,6000.0,2015,monitoring (2015-18)
11.2,14.46,75000.0,30000.0,2016,monitoring (2015-18)
20.38,13.33,48000.0,12000.0,2015,monitoring (2015-18)
6.82,23.99,50000.0,3525.0,2015,monitoring (2015-18)
3.98,7.84,54000.0,6500.0,2018,monitoring (2015-18)
27.72,19.89,79492.0,35000.0,2016,monitoring (2015-18)
28.15,24.85,50000.0,16000.0,2017,monitoring (2015-18)
13.73,7.97,72000.0,11000.0,2017,monitoring (2015-18)
12.51,6.49,84000.0,18000.0,2015,monitoring (2015-18)
9.37,15.05,50000.0,18000.0,2017,monitoring (2015-18)
12.69,5.32,180000.0,16000.0,2015,monitoring (2015-18)
5.84,7.89,60000.0,6000.0,2015,monitoring (2015-18)
15.76,10.72,54000.0,4000.0,2018,monitoring (2015-18)
18.49,10.99,88500.0,12000.0,2015,monitoring (2015-18)
9.12,6.49,133000.0,25000.0,2016,monitoring (2015-18)
33.41,18.25,82000.0,15000.0,2015,monitoring (2015-18)
22.09,7.39,32171.0,8500.0,2016,monitoring (2015-18)
52.36,6.71,43000.0,20000.0,2018,monitoring (2015-18)
11.46,18.06,55000.0,25000.0,2017,monitoring (2015-18)
26.68,11.05,60000.0,10000.0,2018,monitoring (2015-18)
,22.91,6.0,10750.0,2017,monitoring (2015-18)
0.69,10.47,95000.0,15000.0,2018,monitoring (2015-18)
28.72,27.34,75000.0,27600.0,2016,monitoring (2015-18)
26.16,18.99,50000.0,14650.0,2017,monitoring (2015-18)
4.77,19.24,119000.0,12775.0,2015,monitoring (2015-18)
26.98,21.48,64000.0,20000.0,2016,monitoring (2015-18)
16.83,23.88,305000.0,35000.0,2017,monitoring (2015-18)
14.25,15.02,194000.0,19775.0,2018,monitoring (2015-18)
16.66,23.88,50000.0,20000.0,2017,monitoring (2015-18)
30.7,28.14,44364.0,14175.0,2016,monitoring (2015-18)
19.73,19.03,67344.74,30000.0,2017,monitoring (2015-18)
33.44,28.72,14000.0,2400.0,2017,monitoring (2015-18)
15.58,13.99,95000.0,35000.0,2015,monitoring (2015-18)
15.71,10.42,65000.0,6000.0,2017,monitoring (2015-18)
66.73,20.0,29000.0,11000.0,2018,monitoring (2015-18)
33.81,11.53,52000.0,20400.0,2015,monitoring (2015-18)
19.63,25.29,70800.0,18000.0,2016,monitoring (2015-18)
29.58,14.08,32400.0,10000.0,2017,monitoring (2015-18)
8.38,6.07,85000.0,10000.0,2018,monitoring (2015-18)
19.4,5.32,109781.0,24000.0,2016,monitoring (2015-18)
30.0,30.75,30000.0,1000.0,2018,monitoring (2015-18)
37.52,28.99,40155.0,16850.0,2016,monitoring (2015-18)
20.56,18.99,60000.0,6025.0,2016,monitoring (2015-18)
9.97,8.49,55000.0,8000.0,2016,monitoring (2015-18)
16.34,11.99,21000.0,14000.0,2017,monitoring (2015-18)
16.46,11.99,88580.0,19200.0,2017,monitoring (2015-18)
48.57,24.99,53000.0,12800.0,2016,monitoring (2015-18)
14.74,8.67,218390.0,20400.0,2015,monitoring (2015-18)
12.84,6.07,190000.0,30000.0,2018,monitoring (2015-18)
1.81,29.99,53000.0,19075.0,2017,monitoring (2015-18)
31.02,26.31,54000.0,15000.0,2018,monitoring (2015-18)
51.79,18.06,70000.0,2400.0,2017,monitoring (2015-18)
29.94,24.99,42000.0,7075.0,2016,monitoring (2015-18)
18.13,19.24,45000.0,12600.0,2015,monitoring (2015-18)
20.2,25.34,70000.0,30000.0,2018,monitoring (2015-18)
6.73,8.67,41000.0,7200.0,2015,monitoring (2015-18)
26.62,25.49,70000.0,13000.0,2016,monitoring (2015-18)
18.25,6.83,48000.0,15000.0,2018,monitoring (2015-18)
29.39,30.89,55000.0,20000.0,2017,monitoring (2015-18)
25.7,16.99,75000.0,16000.0,2017,monitoring (2015-18)
9.69,22.74,130000.0,35000.0,2016,monitoring (2015-18)
22.1,10.99,36000.0,7200.0,2016,monitoring (2015-18)
8.41,9.49,97000.0,10975.0,2015,monitoring (2015-18)
30.24,30.79,62500.0,17350.0,2018,monitoring (2015-18)
23.35,26.31,98000.0,18000.0,2018,monitoring (2015-18)
23.43,17.57,36000.0,14000.0,2015,monitoring (2015-18)
5.53,6.71,90000.0,3000.0,2018,monitoring (2015-18)
12.29,6.49,78000.0,20000.0,2016,monitoring (2015-18)
29.56,19.19,60000.0,15000.0,2015,monitoring (2015-18)
24.32,6.99,60000.0,4000.0,2017,monitoring (2015-18)
23.51,15.02,78500.0,20000.0,2018,monitoring (2015-18)
34.12,14.47,95000.0,25000.0,2018,monitoring (2015-18)
5.71,10.42,62000.0,8500.0,2017,monitoring (2015-18)
32.88,22.91,18399.0,4675.0,2017,monitoring (2015-18)
6.17,7.84,95000.0,8000.0,2018,monitoring (2015-18)
22.96,9.99,134009.0,13500.0,2015,monitoring (2015-18)
29.82,22.45,45052.1,9600.0,2016,monitoring (2015-18)
,13.56,0.0,12000.0,2018,monitoring (2015-18)
8.25,30.65,330000.0,17050.0,2018,monitoring (2015-18)
12.42,24.85,40785.0,1000.0,2017,monitoring (2015-18)
20.17,7.89,46000.0,9000.0,2015,monitoring (2015-18)
30.09,9.75,43000.0,10000.0,2016,monitoring (2015-18)
19.73,15.59,52000.0,13000.0,2016,monitoring (2015-18)
17.37,6.72,40000.0,5500.0,2018,monitoring (2015-18)
17.16,10.42,95000.0,18500.0,2017,monitoring (2015-18)
27.78,30.79,115000.0,25000.0,2018,monitoring (2015-18)
12.88,16.99,107435.0,16000.0,2017,monitoring (2015-18)
30.36,29.49,50000.0,20725.0,2016,monitoring (2015-18)
10.12,5.32,125000.0,10000.0,2015,monitoring (2015-18)
10.48,21.48,41000.0,15000.0,2016,monitoring (2015-18)
20.87,10.75,36000.0,6000.0,2016,monitoring (2015-18)
41.29,7.34,8705.0,16000.0,2018,monitoring (2015-18)
14.77,18.06,80000.0,12000.0,2017,monitoring (2015-18)
23.89,30.84,105000.0,15000.0,2017,monitoring (2015-18)
10.68,8.39,40000.0,10000.0,2016,monitoring (2015-18)
21.22,20.99,85000.0,30000.0,2015,monitoring (2015-18)
34.01,30.84,67500.0,12000.0,2017,monitoring (2015-18)
13.75,17.57,24000.0,7675.0,2015,monitoring (2015-18)
18.68,25.69,65000.0,14975.0,2016,monitoring (2015-18)
34.06,11.49,75000.0,24000.0,2016,monitoring (2015-18)
27.05,26.77,50000.0,12600.0,2015,monitoring (2015-18)
36.34,30.79,70000.0,22075.0,2017,monitoring (2015-18)
24.4,26.77,73000.0,30000.0,2015,monitoring (2015-18)
17.53,17.99,89000.0,35000.0,2016,monitoring (2015-18)
11.31,6.99,58000.0,11000.0,2016,monitoring (2015-18)
26.33,24.99,150000.0,21000.0,2016,monitoring (2015-18)
30.38,13.56,75000.0,21000.0,2018,monitoring (2015-18)
